In,Out,date,weekday,hour,year,month,dayofyear,weekofyear,holiday
141,119,6,4,22,2018,4,96,14,0
102,73,6,4,23,2018,4,96,14,0
47,31,7,5,0,2018,4,97,14,0
27,17,7,5,1,2018,4,97,14,0
21,14,7,5,2,2018,4,97,14,0
9,15,7,5,3,2018,4,97,14,0
9,19,7,5,4,2018,4,97,14,0
29,32,7,5,5,2018,4,97,14,0
63,117,7,5,6,2018,4,97,14,0
142,294,7,5,7,2018,4,97,14,0
208,510,7,5,8,2018,4,97,14,0
261,550,7,5,9,2018,4,97,14,0
404,535,7,5,10,2018,4,97,14,0
460,519,7,5,11,2018,4,97,14,0
631,485,7,5,12,2018,4,97,14,0
570,530,7,5,13,2018,4,97,14,0
735,572,7,5,14,2018,4,97,14,0
810,610,7,5,15,2018,4,97,14,0
937,610,7,5,16,2018,4,97,14,0
737,560,7,5,17,2018,4,97,14,0
414,445,7,5,18,2018,4,97,14,0
249,283,7,5,19,2018,4,97,14,0
170,172,7,5,20,2018,4,97,14,0
155,95,7,5,21,2018,4,97,14,0
83,54,7,5,22,2018,4,97,14,0
62,43,7,5,23,2018,4,97,14,0
37,28,8,6,0,2018,4,98,14,0
46,22,8,6,1,2018,4,98,14,0
12,16,8,6,2,2018,4,98,14,0
13,12,8,6,3,2018,4,98,14,0
14,18,8,6,4,2018,4,98,14,0
30,25,8,6,5,2018,4,98,14,0
36,84,8,6,6,2018,4,98,14,0
101,275,8,6,7,2018,4,98,14,0
143,417,8,6,8,2018,4,98,14,0
241,418,8,6,9,2018,4,98,14,0
274,682,8,6,10,2018,4,98,14,0
358,701,8,6,11,2018,4,98,14,0
465,581,8,6,12,2018,4,98,14,0
435,538,8,6,13,2018,4,98,14,0
515,486,8,6,14,2018,4,98,14,0
516,508,8,6,15,2018,4,98,14,0
634,448,8,6,16,2018,4,98,14,0
567,430,8,6,17,2018,4,98,14,0
359,360,8,6,18,2018,4,98,14,0
211,258,8,6,19,2018,4,98,14,0
156,219,8,6,20,2018,4,98,14,0
121,128,8,6,21,2018,4,98,14,0
104,66,8,6,22,2018,4,98,14,0
61,44,8,6,23,2018,4,98,14,0
42,35,9,0,0,2018,4,99,15,0
16,20,9,0,1,2018,4,99,15,0
10,7,9,0,2,2018,4,99,15,0
9,18,9,0,3,2018,4,99,15,0
20,23,9,0,4,2018,4,99,15,0
44,32,9,0,5,2018,4,99,15,0
125,126,9,0,6,2018,4,99,15,0
367,277,9,0,7,2018,4,99,15,0
483,411,9,0,8,2018,4,99,15,0
306,431,9,0,9,2018,4,99,15,0
323,408,9,0,10,2018,4,99,15,0
388,532,9,0,11,2018,4,99,15,0
427,425,9,0,12,2018,4,99,15,0
441,442,9,0,13,2018,4,99,15,0
452,436,9,0,14,2018,4,99,15,0
472,470,9,0,15,2018,4,99,15,0
541,566,9,0,16,2018,4,99,15,0
505,532,9,0,17,2018,4,99,15,0
309,337,9,0,18,2018,4,99,15,0
229,216,9,0,19,2018,4,99,15,0
176,169,9,0,20,2018,4,99,15,0
104,123,9,0,21,2018,4,99,15,0
85,66,9,0,22,2018,4,99,15,0
39,32,9,0,23,2018,4,99,15,0
27,24,10,1,0,2018,4,100,15,0
18,18,10,1,1,2018,4,100,15,0
9,10,10,1,2,2018,4,100,15,0
4,11,10,1,3,2018,4,100,15,0
18,16,10,1,4,2018,4,100,15,0
49,37,10,1,5,2018,4,100,15,0
148,99,10,1,6,2018,4,100,15,0
355,270,10,1,7,2018,4,100,15,0
481,415,10,1,8,2018,4,100,15,0
282,400,10,1,9,2018,4,100,15,0
333,397,10,1,10,2018,4,100,15,0
372,427,10,1,11,2018,4,100,15,0
407,387,10,1,12,2018,4,100,15,0
375,403,10,1,13,2018,4,100,15,0
430,423,10,1,14,2018,4,100,15,0
490,498,10,1,15,2018,4,100,15,0
620,576,10,1,16,2018,4,100,15,0
520,567,10,1,17,2018,4,100,15,0
330,322,10,1,18,2018,4,100,15,0
232,209,10,1,19,2018,4,100,15,0
142,190,10,1,20,2018,4,100,15,0
126,134,10,1,21,2018,4,100,15,0
80,91,10,1,22,2018,4,100,15,0
43,48,10,1,23,2018,4,100,15,0
30,31,11,2,0,2018,4,101,15,0
21,15,11,2,1,2018,4,101,15,0
17,12,11,2,2,2018,4,101,15,0
12,8,11,2,3,2018,4,101,15,0
26,28,11,2,4,2018,4,101,15,0
47,45,11,2,5,2018,4,101,15,0
140,103,11,2,6,2018,4,101,15,0
362,279,11,2,7,2018,4,101,15,0
487,397,11,2,8,2018,4,101,15,0
308,387,11,2,9,2018,4,101,15,0
309,443,11,2,10,2018,4,101,15,0
375,413,11,2,11,2018,4,101,15,0
435,447,11,2,12,2018,4,101,15,0
446,435,11,2,13,2018,4,101,15,0
452,432,11,2,14,2018,4,101,15,0
553,547,11,2,15,2018,4,101,15,0
654,594,11,2,16,2018,4,101,15,0
597,581,11,2,17,2018,4,101,15,0
396,347,11,2,18,2018,4,101,15,0
222,240,11,2,19,2018,4,101,15,0
219,246,11,2,20,2018,4,101,15,0
121,157,11,2,21,2018,4,101,15,0
109,89,11,2,22,2018,4,101,15,0
49,59,11,2,23,2018,4,101,15,0
41,22,12,3,0,2018,4,102,15,0
16,17,12,3,1,2018,4,102,15,0
9,16,12,3,2,2018,4,102,15,0
14,13,12,3,3,2018,4,102,15,0
19,18,12,3,4,2018,4,102,15,0
54,36,12,3,5,2018,4,102,15,0
174,126,12,3,6,2018,4,102,15,0
344,251,12,3,7,2018,4,102,15,0
471,334,12,3,8,2018,4,102,15,0
324,382,12,3,9,2018,4,102,15,0
314,374,12,3,10,2018,4,102,15,0
335,396,12,3,11,2018,4,102,15,0
354,447,12,3,12,2018,4,102,15,0
396,412,12,3,13,2018,4,102,15,0
426,411,12,3,14,2018,4,102,15,0
460,461,12,3,15,2018,4,102,15,0
524,534,12,3,16,2018,4,102,15,0
513,515,12,3,17,2018,4,102,15,0
362,320,12,3,18,2018,4,102,15,0
247,208,12,3,19,2018,4,102,15,0
166,146,12,3,20,2018,4,102,15,0
115,129,12,3,21,2018,4,102,15,0
108,73,12,3,22,2018,4,102,15,0
50,51,12,3,23,2018,4,102,15,0
37,28,13,4,0,2018,4,103,15,0
15,19,13,4,1,2018,4,103,15,0
7,9,13,4,2,2018,4,103,15,0
10,8,13,4,3,2018,4,103,15,0
9,14,13,4,4,2018,4,103,15,0
36,31,13,4,5,2018,4,103,15,0
122,103,13,4,6,2018,4,103,15,0
312,256,13,4,7,2018,4,103,15,0
463,433,13,4,8,2018,4,103,15,0
288,528,13,4,9,2018,4,103,15,0
359,504,13,4,10,2018,4,103,15,0
441,415,13,4,11,2018,4,103,15,0
477,486,13,4,12,2018,4,103,15,0
526,491,13,4,13,2018,4,103,15,0
636,544,13,4,14,2018,4,103,15,0
671,547,13,4,15,2018,4,103,15,0
893,581,13,4,16,2018,4,103,15,0
849,551,13,4,17,2018,4,103,15,0
570,405,13,4,18,2018,4,103,15,0
399,318,13,4,19,2018,4,103,15,0
289,221,13,4,20,2018,4,103,15,0
197,187,13,4,21,2018,4,103,15,0
132,141,13,4,22,2018,4,103,15,0
81,72,13,4,23,2018,4,103,15,0
48,39,14,5,0,2018,4,104,15,0
29,25,14,5,1,2018,4,104,15,0
26,20,14,5,2,2018,4,104,15,0
11,20,14,5,3,2018,4,104,15,0
12,14,14,5,4,2018,4,104,15,0
31,43,14,5,5,2018,4,104,15,0
67,95,14,5,6,2018,4,104,15,0
174,248,14,5,7,2018,4,104,15,0
270,475,14,5,8,2018,4,104,15,0
294,506,14,5,9,2018,4,104,15,0
456,509,14,5,10,2018,4,104,15,0
664,571,14,5,11,2018,4,104,15,0
857,527,14,5,12,2018,4,104,15,0
880,571,14,5,13,2018,4,104,15,0
905,662,14,5,14,2018,4,104,15,0
895,798,14,5,15,2018,4,104,15,0
960,739,14,5,16,2018,4,104,15,0
782,699,14,5,17,2018,4,104,15,0
529,539,14,5,18,2018,4,104,15,0
310,388,14,5,19,2018,4,104,15,0
208,324,14,5,20,2018,4,104,15,0
134,253,14,5,21,2018,4,104,15,0
90,170,14,5,22,2018,4,104,15,0
94,97,14,5,23,2018,4,104,15,0
44,44,15,6,0,2018,4,105,15,0
17,30,15,6,1,2018,4,105,15,0
17,16,15,6,2,2018,4,105,15,0
7,18,15,6,3,2018,4,105,15,0
16,20,15,6,4,2018,4,105,15,0
34,28,15,6,5,2018,4,105,15,0
52,73,15,6,6,2018,4,105,15,0
123,233,15,6,7,2018,4,105,15,0
202,435,15,6,8,2018,4,105,15,0
242,513,15,6,9,2018,4,105,15,0
437,717,15,6,10,2018,4,105,15,0
520,788,15,6,11,2018,4,105,15,0
680,749,15,6,12,2018,4,105,15,0
671,880,15,6,13,2018,4,105,15,0
681,704,15,6,14,2018,4,105,15,0
764,709,15,6,15,2018,4,105,15,0
885,646,15,6,16,2018,4,105,15,0
713,631,15,6,17,2018,4,105,15,0
420,436,15,6,18,2018,4,105,15,0
309,361,15,6,19,2018,4,105,15,0
195,252,15,6,20,2018,4,105,15,0
125,152,15,6,21,2018,4,105,15,0
85,89,15,6,22,2018,4,105,15,0
61,43,15,6,23,2018,4,105,15,0
19,25,16,0,0,2018,4,106,16,0
25,20,16,0,1,2018,4,106,16,0
12,14,16,0,2,2018,4,106,16,0
7,15,16,0,3,2018,4,106,16,0
15,26,16,0,4,2018,4,106,16,0
42,44,16,0,5,2018,4,106,16,0
132,84,16,0,6,2018,4,106,16,0
320,272,16,0,7,2018,4,106,16,0
517,367,16,0,8,2018,4,106,16,0
313,376,16,0,9,2018,4,106,16,0
284,389,16,0,10,2018,4,106,16,0
331,401,16,0,11,2018,4,106,16,0
314,386,16,0,12,2018,4,106,16,0
372,372,16,0,13,2018,4,106,16,0
383,420,16,0,14,2018,4,106,16,0
452,401,16,0,15,2018,4,106,16,0
456,492,16,0,16,2018,4,106,16,0
437,569,16,0,17,2018,4,106,16,0
281,333,16,0,18,2018,4,106,16,0
224,174,16,0,19,2018,4,106,16,0
145,147,16,0,20,2018,4,106,16,0
128,146,16,0,21,2018,4,106,16,0
155,80,16,0,22,2018,4,106,16,0
58,35,16,0,23,2018,4,106,16,0
23,24,17,1,0,2018,4,107,16,0
18,15,17,1,1,2018,4,107,16,0
13,9,17,1,2,2018,4,107,16,0
6,1,17,1,3,2018,4,107,16,0
16,22,17,1,4,2018,4,107,16,0
53,40,17,1,5,2018,4,107,16,0
167,122,17,1,6,2018,4,107,16,0
383,307,17,1,7,2018,4,107,16,0
492,507,17,1,8,2018,4,107,16,0
316,407,17,1,9,2018,4,107,16,0
311,411,17,1,10,2018,4,107,16,0
386,375,17,1,11,2018,4,107,16,0
345,388,17,1,12,2018,4,107,16,0
394,362,17,1,13,2018,4,107,16,0
432,457,17,1,14,2018,4,107,16,0
413,473,17,1,15,2018,4,107,16,0
579,579,17,1,16,2018,4,107,16,0
491,520,17,1,17,2018,4,107,16,0
335,320,17,1,18,2018,4,107,16,0
230,218,17,1,19,2018,4,107,16,0
178,197,17,1,20,2018,4,107,16,0
139,156,17,1,21,2018,4,107,16,0
90,80,17,1,22,2018,4,107,16,0
43,45,17,1,23,2018,4,107,16,0
24,24,18,2,0,2018,4,108,16,0
9,8,18,2,1,2018,4,108,16,0
9,10,18,2,2,2018,4,108,16,0
10,8,18,2,3,2018,4,108,16,0
23,14,18,2,4,2018,4,108,16,0
53,36,18,2,5,2018,4,108,16,0
159,117,18,2,6,2018,4,108,16,0
377,280,18,2,7,2018,4,108,16,0
516,474,18,2,8,2018,4,108,16,0
303,483,18,2,9,2018,4,108,16,0
339,475,18,2,10,2018,4,108,16,0
370,492,18,2,11,2018,4,108,16,0
418,764,18,2,12,2018,4,108,16,0
399,437,18,2,13,2018,4,108,16,0
437,462,18,2,14,2018,4,108,16,0
460,487,18,2,15,2018,4,108,16,0
583,568,18,2,16,2018,4,108,16,0
534,549,18,2,17,2018,4,108,16,0
388,348,18,2,18,2018,4,108,16,0
255,253,18,2,19,2018,4,108,16,0
180,213,18,2,20,2018,4,108,16,0
140,140,18,2,21,2018,4,108,16,0
93,80,18,2,22,2018,4,108,16,0
49,54,18,2,23,2018,4,108,16,0
24,29,19,3,0,2018,4,109,16,0
19,10,19,3,1,2018,4,109,16,0
2,14,19,3,2,2018,4,109,16,0
9,10,19,3,3,2018,4,109,16,0
17,15,19,3,4,2018,4,109,16,0
48,44,19,3,5,2018,4,109,16,0
176,128,19,3,6,2018,4,109,16,0
370,300,19,3,7,2018,4,109,16,0
489,416,19,3,8,2018,4,109,16,0
338,430,19,3,9,2018,4,109,16,0
344,443,19,3,10,2018,4,109,16,0
372,460,19,3,11,2018,4,109,16,0
452,434,19,3,12,2018,4,109,16,0
462,471,19,3,13,2018,4,109,16,0
554,476,19,3,14,2018,4,109,16,0
594,585,19,3,15,2018,4,109,16,0
741,660,19,3,16,2018,4,109,16,0
678,626,19,3,17,2018,4,109,16,0
445,370,19,3,18,2018,4,109,16,0
383,255,19,3,19,2018,4,109,16,0
260,228,19,3,20,2018,4,109,16,0
192,153,19,3,21,2018,4,109,16,0
115,108,19,3,22,2018,4,109,16,0
86,86,19,3,23,2018,4,109,16,0
40,31,20,4,0,2018,4,110,16,0
41,29,20,4,1,2018,4,110,16,0
29,32,20,4,2,2018,4,110,16,0
12,15,20,4,3,2018,4,110,16,0
17,17,20,4,4,2018,4,110,16,0
47,47,20,4,5,2018,4,110,16,0
158,116,20,4,6,2018,4,110,16,0
348,327,20,4,7,2018,4,110,16,0
448,423,20,4,8,2018,4,110,16,0
358,489,20,4,9,2018,4,110,16,0
405,471,20,4,10,2018,4,110,16,0
532,547,20,4,11,2018,4,110,16,0
578,510,20,4,12,2018,4,110,16,0
627,481,20,4,13,2018,4,110,16,0
687,568,20,4,14,2018,4,110,16,0
713,757,20,4,15,2018,4,110,16,0
837,680,20,4,16,2018,4,110,16,0
881,654,20,4,17,2018,4,110,16,0
602,435,20,4,18,2018,4,110,16,0
456,336,20,4,19,2018,4,110,16,0
359,242,20,4,20,2018,4,110,16,0
244,172,20,4,21,2018,4,110,16,0
164,133,20,4,22,2018,4,110,16,0
91,82,20,4,23,2018,4,110,16,0
48,40,21,5,0,2018,4,111,16,0
25,30,21,5,1,2018,4,111,16,0
26,22,21,5,2,2018,4,111,16,0
13,16,21,5,3,2018,4,111,16,0
10,15,21,5,4,2018,4,111,16,0
28,42,21,5,5,2018,4,111,16,0
74,91,21,5,6,2018,4,111,16,0
156,276,21,5,7,2018,4,111,16,0
228,440,21,5,8,2018,4,111,16,0
271,524,21,5,9,2018,4,111,16,0
503,602,21,5,10,2018,4,111,16,0
730,583,21,5,11,2018,4,111,16,0
860,579,21,5,12,2018,4,111,16,0
782,605,21,5,13,2018,4,111,16,0
840,684,21,5,14,2018,4,111,16,0
815,673,21,5,15,2018,4,111,16,0
845,695,21,5,16,2018,4,111,16,0
876,682,21,5,17,2018,4,111,16,0
531,592,21,5,18,2018,4,111,16,0
362,394,21,5,19,2018,4,111,16,0
247,351,21,5,20,2018,4,111,16,0
217,274,21,5,21,2018,4,111,16,0
132,154,21,5,22,2018,4,111,16,0
62,101,21,5,23,2018,4,111,16,0
49,40,22,6,0,2018,4,112,16,0
18,26,22,6,1,2018,4,112,16,0
18,21,22,6,2,2018,4,112,16,0
17,29,22,6,3,2018,4,112,16,0
13,26,22,6,4,2018,4,112,16,0
31,42,22,6,5,2018,4,112,16,0
57,84,22,6,6,2018,4,112,16,0
121,274,22,6,7,2018,4,112,16,0
199,447,22,6,8,2018,4,112,16,0
288,682,22,6,9,2018,4,112,16,0
428,852,22,6,10,2018,4,112,16,0
673,914,22,6,11,2018,4,112,16,0
742,841,22,6,12,2018,4,112,16,0
711,757,22,6,13,2018,4,112,16,0
682,751,22,6,14,2018,4,112,16,0
753,775,22,6,15,2018,4,112,16,0
806,778,22,6,16,2018,4,112,16,0
679,656,22,6,17,2018,4,112,16,0
446,577,22,6,18,2018,4,112,16,0
319,399,22,6,19,2018,4,112,16,0
218,275,22,6,20,2018,4,112,16,0
162,221,22,6,21,2018,4,112,16,0
83,83,22,6,22,2018,4,112,16,0
53,45,22,6,23,2018,4,112,16,0
37,24,23,0,0,2018,4,113,17,0
19,17,23,0,1,2018,4,113,17,0
5,12,23,0,2,2018,4,113,17,0
13,18,23,0,3,2018,4,113,17,0
14,22,23,0,4,2018,4,113,17,0
42,39,23,0,5,2018,4,113,17,0
159,120,23,0,6,2018,4,113,17,0
400,278,23,0,7,2018,4,113,17,0
496,353,23,0,8,2018,4,113,17,0
389,482,23,0,9,2018,4,113,17,0
382,553,23,0,10,2018,4,113,17,0
451,528,23,0,11,2018,4,113,17,0
487,484,23,0,12,2018,4,113,17,0
494,495,23,0,13,2018,4,113,17,0
531,463,23,0,14,2018,4,113,17,0
570,593,23,0,15,2018,4,113,17,0
595,656,23,0,16,2018,4,113,17,0
606,604,23,0,17,2018,4,113,17,0
436,344,23,0,18,2018,4,113,17,0
287,273,23,0,19,2018,4,113,17,0
204,232,23,0,20,2018,4,113,17,0
166,184,23,0,21,2018,4,113,17,0
69,83,23,0,22,2018,4,113,17,0
49,45,23,0,23,2018,4,113,17,0
32,16,24,1,0,2018,4,114,17,0
13,10,24,1,1,2018,4,114,17,0
10,15,24,1,2,2018,4,114,17,0
15,12,24,1,3,2018,4,114,17,0
18,13,24,1,4,2018,4,114,17,0
53,39,24,1,5,2018,4,114,17,0
172,124,24,1,6,2018,4,114,17,0
375,283,24,1,7,2018,4,114,17,0
488,367,24,1,8,2018,4,114,17,0
362,436,24,1,9,2018,4,114,17,0
353,490,24,1,10,2018,4,114,17,0
482,469,24,1,11,2018,4,114,17,0
446,470,24,1,12,2018,4,114,17,0
475,476,24,1,13,2018,4,114,17,0
504,478,24,1,14,2018,4,114,17,0
554,542,24,1,15,2018,4,114,17,0
551,620,24,1,16,2018,4,114,17,0
564,582,24,1,17,2018,4,114,17,0
414,406,24,1,18,2018,4,114,17,0
305,273,24,1,19,2018,4,114,17,0
216,245,24,1,20,2018,4,114,17,0
159,210,24,1,21,2018,4,114,17,0
106,92,24,1,22,2018,4,114,17,0
57,56,24,1,23,2018,4,114,17,0
23,21,25,2,0,2018,4,115,17,0
11,14,25,2,1,2018,4,115,17,0
6,8,25,2,2,2018,4,115,17,0
10,6,25,2,3,2018,4,115,17,0
21,14,25,2,4,2018,4,115,17,0
65,38,25,2,5,2018,4,115,17,0
166,112,25,2,6,2018,4,115,17,0
374,321,25,2,7,2018,4,115,17,0
449,404,25,2,8,2018,4,115,17,0
339,460,25,2,9,2018,4,115,17,0
358,479,25,2,10,2018,4,115,17,0
405,485,25,2,11,2018,4,115,17,0
407,451,25,2,12,2018,4,115,17,0
452,432,25,2,13,2018,4,115,17,0
424,430,25,2,14,2018,4,115,17,0
557,530,25,2,15,2018,4,115,17,0
626,583,25,2,16,2018,4,115,17,0
587,594,25,2,17,2018,4,115,17,0
427,400,25,2,18,2018,4,115,17,0
280,281,25,2,19,2018,4,115,17,0
221,185,25,2,20,2018,4,115,17,0
192,162,25,2,21,2018,4,115,17,0
112,119,25,2,22,2018,4,115,17,0
70,57,25,2,23,2018,4,115,17,0
35,25,26,3,0,2018,4,116,17,0
18,14,26,3,1,2018,4,116,17,0
13,8,26,3,2,2018,4,116,17,0
10,12,26,3,3,2018,4,116,17,0
19,12,26,3,4,2018,4,116,17,0
47,48,26,3,5,2018,4,116,17,0
164,123,26,3,6,2018,4,116,17,0
360,271,26,3,7,2018,4,116,17,0
513,406,26,3,8,2018,4,116,17,0
348,464,26,3,9,2018,4,116,17,0
409,529,26,3,10,2018,4,116,17,0
471,549,26,3,11,2018,4,116,17,0
475,509,26,3,12,2018,4,116,17,0
508,516,26,3,13,2018,4,116,17,0
555,508,26,3,14,2018,4,116,17,0
616,587,26,3,15,2018,4,116,17,0
677,641,26,3,16,2018,4,116,17,0
638,653,26,3,17,2018,4,116,17,0
465,440,26,3,18,2018,4,116,17,0
398,289,26,3,19,2018,4,116,17,0
300,275,26,3,20,2018,4,116,17,0
283,220,26,3,21,2018,4,116,17,0
154,148,26,3,22,2018,4,116,17,0
85,61,26,3,23,2018,4,116,17,0
43,34,27,4,0,2018,4,117,17,0
16,20,27,4,1,2018,4,117,17,0
14,15,27,4,2,2018,4,117,17,0
18,9,27,4,3,2018,4,117,17,0
18,12,27,4,4,2018,4,117,17,0
39,41,27,4,5,2018,4,117,17,0
146,113,27,4,6,2018,4,117,17,0
322,321,27,4,7,2018,4,117,17,0
445,409,27,4,8,2018,4,117,17,0
345,553,27,4,9,2018,4,117,17,0
416,560,27,4,10,2018,4,117,17,0
533,577,27,4,11,2018,4,117,17,0
598,555,27,4,12,2018,4,117,17,0
628,594,27,4,13,2018,4,117,17,0
686,608,27,4,14,2018,4,117,17,0
734,703,27,4,15,2018,4,117,17,0
880,711,27,4,16,2018,4,117,17,0
843,640,27,4,17,2018,4,117,17,0
624,440,27,4,18,2018,4,117,17,0
528,340,27,4,19,2018,4,117,17,0
433,294,27,4,20,2018,4,117,17,0
278,242,27,4,21,2018,4,117,17,0
166,150,27,4,22,2018,4,117,17,0
99,97,27,4,23,2018,4,117,17,0
37,43,28,5,0,2018,4,118,17,0
32,29,28,5,1,2018,4,118,17,0
16,15,28,5,2,2018,4,118,17,0
28,22,28,5,3,2018,4,118,17,0
19,24,28,5,4,2018,4,118,17,0
26,52,28,5,5,2018,4,118,17,0
80,93,28,5,6,2018,4,118,17,0
155,266,28,5,7,2018,4,118,17,0
261,539,28,5,8,2018,4,118,17,0
365,610,28,5,9,2018,4,118,17,0
607,718,28,5,10,2018,4,118,17,0
838,692,28,5,11,2018,4,118,17,0
1015,696,28,5,12,2018,4,118,17,0
1198,694,28,5,13,2018,4,118,17,0
1161,733,28,5,14,2018,4,118,17,0
1152,955,28,5,15,2018,4,118,17,0
1068,1006,28,5,16,2018,4,118,17,0
952,853,28,5,17,2018,4,118,17,0
675,765,28,5,18,2018,4,118,17,0
460,646,28,5,19,2018,4,118,17,0
338,481,28,5,20,2018,4,118,17,0
241,323,28,5,21,2018,4,118,17,0
133,212,28,5,22,2018,4,118,17,0
70,110,28,5,23,2018,4,118,17,0
52,68,29,6,0,2018,4,119,17,0
33,41,29,6,1,2018,4,119,17,0
19,26,29,6,2,2018,4,119,17,0
20,26,29,6,3,2018,4,119,17,0
13,18,29,6,4,2018,4,119,17,0
33,34,29,6,5,2018,4,119,17,0
44,78,29,6,6,2018,4,119,17,0
94,165,29,6,7,2018,4,119,17,0
187,357,29,6,8,2018,4,119,17,0
295,613,29,6,9,2018,4,119,17,0
415,907,29,6,10,2018,4,119,17,0
534,952,29,6,11,2018,4,119,17,0
582,746,29,6,12,2018,4,119,17,0
627,718,29,6,13,2018,4,119,17,0
592,669,29,6,14,2018,4,119,17,0
596,630,29,6,15,2018,4,119,17,0
574,665,29,6,16,2018,4,119,17,0
517,462,29,6,17,2018,4,119,17,0
404,314,29,6,18,2018,4,119,17,0
263,267,29,6,19,2018,4,119,17,0
188,172,29,6,20,2018,4,119,17,0
129,183,29,6,21,2018,4,119,17,0
95,89,29,6,22,2018,4,119,17,0
49,66,29,6,23,2018,4,119,17,0
19,19,30,0,0,2018,4,120,18,0
11,13,30,0,1,2018,4,120,18,0
11,12,30,0,2,2018,4,120,18,0
15,18,30,0,3,2018,4,120,18,0
20,19,30,0,4,2018,4,120,18,0
42,40,30,0,5,2018,4,120,18,0
151,101,30,0,6,2018,4,120,18,0
330,235,30,0,7,2018,4,120,18,0
474,362,30,0,8,2018,4,120,18,0
371,463,30,0,9,2018,4,120,18,0
378,580,30,0,10,2018,4,120,18,0
430,453,30,0,11,2018,4,120,18,0
449,478,30,0,12,2018,4,120,18,0
470,484,30,0,13,2018,4,120,18,0
466,476,30,0,14,2018,4,120,18,0
536,552,30,0,15,2018,4,120,18,0
566,646,30,0,16,2018,4,120,18,0
537,570,30,0,17,2018,4,120,18,0
447,381,30,0,18,2018,4,120,18,0
311,288,30,0,19,2018,4,120,18,0
246,220,30,0,20,2018,4,120,18,0
151,192,30,0,21,2018,4,120,18,0
99,80,30,0,22,2018,4,120,18,0
62,60,30,0,23,2018,4,120,18,0
30,25,1,1,0,2018,5,121,18,0
21,21,1,1,1,2018,5,121,18,0
15,8,1,1,2,2018,5,121,18,0
10,17,1,1,3,2018,5,121,18,0
15,23,1,1,4,2018,5,121,18,0
49,44,1,1,5,2018,5,121,18,0
162,108,1,1,6,2018,5,121,18,0
376,270,1,1,7,2018,5,121,18,0
513,390,1,1,8,2018,5,121,18,0
432,435,1,1,9,2018,5,121,18,0
355,482,1,1,10,2018,5,121,18,0
476,463,1,1,11,2018,5,121,18,0
508,439,1,1,12,2018,5,121,18,0
485,442,1,1,13,2018,5,121,18,0
569,471,1,1,14,2018,5,121,18,0
539,521,1,1,15,2018,5,121,18,0
571,612,1,1,16,2018,5,121,18,0
578,622,1,1,17,2018,5,121,18,0
413,310,1,1,18,2018,5,121,18,0
277,293,1,1,19,2018,5,121,18,0
237,232,1,1,20,2018,5,121,18,0
164,190,1,1,21,2018,5,121,18,0
95,88,1,1,22,2018,5,121,18,0
59,56,1,1,23,2018,5,121,18,0
34,34,2,2,0,2018,5,122,18,0
25,20,2,2,1,2018,5,122,18,0
7,11,2,2,2,2018,5,122,18,0
6,15,2,2,3,2018,5,122,18,0
28,22,2,2,4,2018,5,122,18,0
41,40,2,2,5,2018,5,122,18,0
168,121,2,2,6,2018,5,122,18,0
393,280,2,2,7,2018,5,122,18,0
493,392,2,2,8,2018,5,122,18,0
368,457,2,2,9,2018,5,122,18,0
468,506,2,2,10,2018,5,122,18,0
456,527,2,2,11,2018,5,122,18,0
529,457,2,2,12,2018,5,122,18,0
537,486,2,2,13,2018,5,122,18,0
518,517,2,2,14,2018,5,122,18,0
566,646,2,2,15,2018,5,122,18,0
630,686,2,2,16,2018,5,122,18,0
620,638,2,2,17,2018,5,122,18,0
462,418,2,2,18,2018,5,122,18,0
344,350,2,2,19,2018,5,122,18,0
273,243,2,2,20,2018,5,122,18,0
189,206,2,2,21,2018,5,122,18,0
119,121,2,2,22,2018,5,122,18,0
49,69,2,2,23,2018,5,122,18,0
40,40,3,3,0,2018,5,123,18,0
17,21,3,3,1,2018,5,123,18,0
8,9,3,3,2,2018,5,123,18,0
14,21,3,3,3,2018,5,123,18,0
16,24,3,3,4,2018,5,123,18,0
51,45,3,3,5,2018,5,123,18,0
171,128,3,3,6,2018,5,123,18,0
402,281,3,3,7,2018,5,123,18,0
507,431,3,3,8,2018,5,123,18,0
402,535,3,3,9,2018,5,123,18,0
458,543,3,3,10,2018,5,123,18,0
468,524,3,3,11,2018,5,123,18,0
493,586,3,3,12,2018,5,123,18,0
526,572,3,3,13,2018,5,123,18,0
582,599,3,3,14,2018,5,123,18,0
626,836,3,3,15,2018,5,123,18,0
618,720,3,3,16,2018,5,123,18,0
590,664,3,3,17,2018,5,123,18,0
477,399,3,3,18,2018,5,123,18,0
351,259,3,3,19,2018,5,123,18,0
306,258,3,3,20,2018,5,123,18,0
187,175,3,3,21,2018,5,123,18,0
131,108,3,3,22,2018,5,123,18,0
82,72,3,3,23,2018,5,123,18,0
34,36,4,4,0,2018,5,124,18,0
13,13,4,4,1,2018,5,124,18,0
24,8,4,4,2,2018,5,124,18,0
8,7,4,4,3,2018,5,124,18,0
17,20,4,4,4,2018,5,124,18,0
34,49,4,4,5,2018,5,124,18,0
160,122,4,4,6,2018,5,124,18,0
362,284,4,4,7,2018,5,124,18,0
441,450,4,4,8,2018,5,124,18,0
386,466,4,4,9,2018,5,124,18,0
447,523,4,4,10,2018,5,124,18,0
501,567,4,4,11,2018,5,124,18,0
560,483,4,4,12,2018,5,124,18,0
579,525,4,4,13,2018,5,124,18,0
