Year,Month,Day,Hour Ending,Westbound,Eastbound,Two Way,Day of Week
2018,8,21,1000,1233,463,1696,Tuesday
2018,8,21,900,1069,378,1447,Tuesday
2018,8,21,800,812,244,1056,Tuesday
2018,8,21,700,335,122,457,Tuesday
2018,8,21,600,155,62,217,Tuesday
2018,8,21,500,65,56,121,Tuesday
2018,8,21,400,54,77,131,Tuesday
2018,8,21,300,38,55,93,Tuesday
2018,8,21,200,56,87,143,Tuesday
2018,8,21,100,71,154,225,Tuesday
2018,8,20,2400,119,240,359,Monday
2018,8,20,2300,177,520,697,Monday
2018,8,20,2200,226,743,969,Monday
2018,8,20,2100,295,1089,1384,Monday
2018,8,20,2000,482,1299,1781,Monday
2018,8,20,1900,549,1450,1999,Monday
2018,8,20,1800,645,1790,2435,Monday
2018,8,20,1700,818,1591,2409,Monday
2018,8,20,1600,899,1267,2166,Monday
2018,8,20,1500,1033,999,2032,Monday
2018,8,20,1400,1162,909,2071,Monday
2018,8,20,1300,1380,854,2234,Monday
2018,8,20,1200,1511,700,2211,Monday
2018,8,20,1100,1523,575,2098,Monday
2018,8,20,1000,1247,470,1717,Monday
2018,8,20,900,1039,420,1459,Monday
2018,8,20,800,790,288,1078,Monday
2018,8,20,700,338,143,481,Monday
2018,8,20,600,139,57,196,Monday
2018,8,20,500,69,51,120,Monday
2018,8,20,400,37,61,98,Monday
2018,8,20,300,32,53,85,Monday
2018,8,20,200,45,148,193,Monday
2018,8,20,100,64,368,432,Monday
2018,8,19,2400,95,447,542,Sunday
2018,8,19,2300,157,478,635,Sunday
2018,8,19,2200,216,842,1058,Sunday
2018,8,19,2100,314,1031,1345,Sunday
2018,8,19,2000,413,1574,1987,Sunday
2018,8,19,1900,534,1860,2394,Sunday
2018,8,19,1800,684,2058,2742,Sunday
2018,8,19,1700,828,2200,3028,Sunday
2018,8,19,1600,893,1907,2800,Sunday
2018,8,19,1500,1171,1650,2821,Sunday
2018,8,19,1400,1238,1540,2778,Sunday
2018,8,19,1300,1653,1410,3063,Sunday
2018,8,19,1200,1727,1180,2907,Sunday
2018,8,19,1100,1490,886,2376,Sunday
2018,8,19,1000,1170,523,1693,Sunday
2018,8,19,900,764,291,1055,Sunday
2018,8,19,800,504,151,655,Sunday
2018,8,19,700,228,87,315,Sunday
2018,8,19,600,119,47,166,Sunday
2018,8,19,500,63,53,116,Sunday
2018,8,19,400,36,61,97,Sunday
2018,8,19,300,44,78,122,Sunday
2018,8,19,200,49,97,146,Sunday
2018,8,19,100,78,238,316,Sunday
2018,8,18,2400,88,224,312,Saturday
2018,8,18,2300,150,485,635,Saturday
2018,8,18,2200,214,1058,1272,Saturday
2018,8,18,2100,301,1508,1809,Saturday
2018,8,18,2000,415,1330,1745,Saturday
2018,8,18,1900,547,1506,2053,Saturday
2018,8,18,1800,721,1989,2710,Saturday
2018,8,18,1700,895,1802,2697,Saturday
2018,8,18,1600,1000,1446,2446,Saturday
2018,8,18,1500,1217,1112,2329,Saturday
2018,8,18,1400,1406,979,2385,Saturday
2018,8,18,1300,1626,918,2544,Saturday
2018,8,18,1200,1872,820,2692,Saturday
2018,8,18,1100,1839,623,2462,Saturday
2018,8,18,1000,1381,500,1881,Saturday
2018,8,18,900,1127,335,1462,Saturday
2018,8,18,800,728,199,927,Saturday
2018,8,18,700,360,108,468,Saturday
2018,8,18,600,183,59,242,Saturday
2018,8,18,500,70,49,119,Saturday
2018,8,18,400,40,73,113,Saturday
2018,8,18,300,53,75,128,Saturday
2018,8,18,200,59,100,159,Saturday
2018,8,18,100,102,171,273,Saturday
2018,8,17,2400,154,295,449,Friday
2018,8,17,2300,249,466,715,Friday
2018,8,17,2200,311,732,1043,Friday
2018,8,17,2100,551,876,1427,Friday
2018,8,17,2000,850,1123,1973,Friday
2018,8,17,1900,1101,1370,2471,Friday
2018,8,17,1800,1208,1711,2919,Friday
2018,8,17,1700,1210,1594,2804,Friday
2018,8,17,1600,1181,1479,2660,Friday
2018,8,17,1500,1344,1167,2511,Friday
2018,8,17,1400,1416,1136,2552,Friday
2018,8,17,1300,1618,1045,2663,Friday
2018,8,17,1200,1785,861,2646,Friday
2018,8,17,1100,1710,703,2413,Friday
2018,8,17,1000,1447,552,1999,Friday
2018,8,17,900,1278,454,1732,Friday
2018,8,17,800,888,287,1175,Friday
2018,8,17,700,433,158,591,Friday
2018,8,17,600,198,60,258,Friday
2018,8,17,500,84,67,151,Friday
2018,8,17,400,70,74,144,Friday
2018,8,17,300,58,85,143,Friday
2018,8,17,200,68,84,152,Friday
2018,8,17,100,102,179,281,Friday
2018,8,16,2400,149,261,410,Thursday
2018,8,16,2300,201,496,697,Thursday
2018,8,16,2200,314,678,992,Thursday
2018,8,16,2100,399,867,1266,Thursday
2018,8,16,2000,598,1032,1630,Thursday
2018,8,16,1900,780,1217,1997,Thursday
2018,8,16,1800,826,1552,2378,Thursday
2018,8,16,1700,873,1532,2405,Thursday
2018,8,16,1600,966,1269,2235,Thursday
2018,8,16,1500,1137,1015,2152,Thursday
2018,8,16,1400,1093,889,1982,Thursday
2018,8,16,1300,1320,832,2152,Thursday
2018,8,16,1200,1486,757,2243,Thursday
2018,8,16,1100,1548,621,2169,Thursday
2018,8,16,1000,1314,487,1801,Thursday
2018,8,16,900,1196,414,1610,Thursday
2018,8,16,800,854,297,1151,Thursday
2018,8,16,700,449,140,589,Thursday
2018,8,16,600,200,74,274,Thursday
2018,8,16,500,63,66,129,Thursday
2018,8,16,400,42,53,95,Thursday
2018,8,16,300,48,96,144,Thursday
2018,8,16,200,61,104,165,Thursday
2018,8,16,100,104,151,255,Thursday
2018,8,15,2400,126,233,359,Wednesday
2018,8,15,2300,208,526,734,Wednesday
2018,8,15,2200,263,709,972,Wednesday
2018,8,15,2100,372,836,1208,Wednesday
2018,8,15,2000,492,1046,1538,Wednesday
2018,8,15,1900,571,1308,1879,Wednesday
2018,8,15,1800,663,1517,2180,Wednesday
2018,8,15,1700,784,1427,2211,Wednesday
2018,8,15,1600,857,1215,2072,Wednesday
2018,8,15,1500,927,989,1916,Wednesday
2018,8,15,1400,1041,873,1914,Wednesday
2018,8,15,1300,1236,869,2105,Wednesday
2018,8,15,1200,1490,739,2229,Wednesday
2018,8,15,1100,1545,631,2176,Wednesday
2018,8,15,1000,1269,489,1758,Wednesday
2018,8,15,900,1122,456,1578,Wednesday
2018,8,15,800,891,286,1177,Wednesday
2018,8,15,700,396,102,498,Wednesday
2018,8,15,600,213,67,280,Wednesday
2018,8,15,500,93,61,154,Wednesday
2018,8,15,400,55,58,113,Wednesday
2018,8,15,300,59,68,127,Wednesday
2018,8,15,200,45,62,107,Wednesday
2018,8,15,100,75,149,224,Wednesday
2018,8,14,2400,129,252,381,Tuesday
2018,8,14,2300,153,480,633,Tuesday
2018,8,14,2200,242,765,1007,Tuesday
2018,8,14,2100,312,933,1245,Tuesday
2018,8,14,2000,391,1183,1574,Tuesday
2018,8,14,1900,539,1438,1977,Tuesday
2018,8,14,1800,657,1868,2525,Tuesday
2018,8,14,1700,764,1617,2381,Tuesday
2018,8,14,1600,847,1305,2152,Tuesday
2018,8,14,1500,951,1072,2023,Tuesday
2018,8,14,1400,1080,852,1932,Tuesday
2018,8,14,1300,1233,749,1982,Tuesday
2018,8,14,1200,1540,667,2207,Tuesday
2018,8,14,1100,1485,564,2049,Tuesday
2018,8,14,1000,1356,449,1805,Tuesday
2018,8,14,900,1141,419,1560,Tuesday
2018,8,14,800,845,270,1115,Tuesday
2018,8,14,700,426,152,578,Tuesday
2018,8,14,600,184,77,261,Tuesday
2018,8,14,500,58,61,119,Tuesday
2018,8,14,400,54,52,106,Tuesday
2018,8,14,300,45,90,135,Tuesday
2018,8,14,200,56,94,150,Tuesday
2018,8,14,100,62,181,243,Tuesday
2018,8,13,2400,118,321,439,Monday
2018,8,13,2300,163,653,816,Monday
2018,8,13,2200,246,1050,1296,Monday
2018,8,13,2100,354,1169,1523,Monday
2018,8,13,2000,455,1455,1910,Monday
2018,8,13,1900,572,1692,2264,Monday
2018,8,13,1800,703,1654,2357,Monday
2018,8,13,1700,877,1455,2332,Monday
2018,8,13,1600,930,1255,2185,Monday
2018,8,13,1500,1103,1095,2198,Monday
2018,8,13,1400,1168,896,2064,Monday
2018,8,13,1300,1425,811,2236,Monday
2018,8,13,1200,1642,706,2348,Monday
2018,8,13,1100,1661,653,2314,Monday
2018,8,13,1000,1446,468,1914,Monday
2018,8,13,900,1213,388,1601,Monday
2018,8,13,800,844,284,1128,Monday
2018,8,13,700,416,131,547,Monday
2018,8,13,600,185,61,246,Monday
2018,8,13,500,69,68,137,Monday
2018,8,13,400,42,50,92,Monday
2018,8,13,300,36,56,92,Monday
2018,8,13,200,50,83,133,Monday
2018,8,13,100,60,178,238,Monday
2018,8,12,2400,114,317,431,Sunday
2018,8,12,2300,145,641,786,Sunday
2018,8,12,2200,229,1012,1241,Sunday
2018,8,12,2100,285,1387,1672,Sunday
2018,8,12,2000,426,1715,2141,Sunday
2018,8,12,1900,571,1835,2406,Sunday
2018,8,12,1800,646,1904,2550,Sunday
2018,8,12,1700,809,1970,2779,Sunday
2018,8,12,1600,1003,1964,2967,Sunday
2018,8,12,1500,1193,1725,2918,Sunday
2018,8,12,1400,1422,1594,3016,Sunday
2018,8,12,1300,1583,1395,2978,Sunday
2018,8,12,1200,1746,1179,2925,Sunday
2018,8,12,1100,1596,910,2506,Sunday
2018,8,12,1000,1353,595,1948,Sunday
2018,8,12,900,895,291,1186,Sunday
2018,8,12,800,599,161,760,Sunday
2018,8,12,700,297,110,407,Sunday
2018,8,12,600,113,40,153,Sunday
2018,8,12,500,68,47,115,Sunday
2018,8,12,400,38,58,96,Sunday
2018,8,12,300,44,85,129,Sunday
2018,8,12,200,46,97,143,Sunday
2018,8,12,100,79,184,263,Sunday
2018,8,11,2400,100,323,423,Saturday
2018,8,11,2300,151,540,691,Saturday
2018,8,11,2200,214,857,1071,Saturday
2018,8,11,2100,289,1022,1311,Saturday
2018,8,11,2000,369,1537,1906,Saturday
2018,8,11,1900,536,1910,2446,Saturday
2018,8,11,1800,704,2064,2768,Saturday
2018,8,11,1700,786,1785,2571,Saturday
2018,8,11,1600,985,1669,2654,Saturday
2018,8,11,1500,1078,1237,2315,Saturday
2018,8,11,1400,1364,1113,2477,Saturday
2018,8,11,1300,1638,919,2557,Saturday
2018,8,11,1200,1916,729,2645,Saturday
2018,8,11,1100,1672,652,2324,Saturday
2018,8,11,1000,1468,467,1935,Saturday
2018,8,11,900,1103,376,1479,Saturday
2018,8,11,800,801,203,1004,Saturday
2018,8,11,700,392,113,505,Saturday
2018,8,11,600,185,71,256,Saturday
2018,8,11,500,95,60,155,Saturday
2018,8,11,400,50,62,112,Saturday
2018,8,11,300,49,73,122,Saturday
2018,8,11,200,63,94,157,Saturday
2018,8,11,100,105,199,304,Saturday
2018,8,10,2400,165,353,518,Friday
2018,8,10,2300,212,675,887,Friday
2018,8,10,2200,357,800,1157,Friday
2018,8,10,2100,516,937,1453,Friday
2018,8,10,2000,806,1249,2055,Friday
2018,8,10,1900,1032,1540,2572,Friday
2018,8,10,1800,1112,1854,2966,Friday
2018,8,10,1700,1214,1682,2896,Friday
2018,8,10,1600,1170,1681,2851,Friday
2018,8,10,1500,1366,1248,2614,Friday
2018,8,10,1400,1371,1229,2600,Friday
2018,8,10,1300,1511,826,2337,Friday
2018,8,10,1200,1850,752,2602,Friday
2018,8,10,1100,1764,678,2442,Friday
2018,8,10,1000,1572,519,2091,Friday
2018,8,10,900,1338,413,1751,Friday
2018,8,10,800,953,259,1212,Friday
2018,8,10,700,512,156,668,Friday
2018,8,10,600,201,60,261,Friday
2018,8,10,500,106,56,162,Friday
2018,8,10,400,71,79,150,Friday
2018,8,10,300,65,64,129,Friday
2018,8,10,200,67,97,164,Friday
2018,8,10,100,115,166,281,Friday
2018,8,9,2400,164,285,449,Thursday
2018,8,9,2300,230,534,764,Thursday
2018,8,9,2200,330,746,1076,Thursday
2018,8,9,2100,433,998,1431,Thursday
2018,8,9,2000,547,1176,1723,Thursday
2018,8,9,1900,678,1456,2134,Thursday
2018,8,9,1800,838,1682,2520,Thursday
2018,8,9,1700,946,1641,2587,Thursday
2018,8,9,1600,969,1360,2329,Thursday
2018,8,9,1500,1027,1282,2309,Thursday
2018,8,9,1400,1243,993,2236,Thursday
2018,8,9,1300,1406,655,2061,Thursday
2018,8,9,1200,1644,656,2300,Thursday
2018,8,9,1100,1664,596,2260,Thursday
2018,8,9,1000,1487,516,2003,Thursday
2018,8,9,900,1280,383,1663,Thursday
2018,8,9,800,950,265,1215,Thursday
2018,8,9,700,472,150,622,Thursday
2018,8,9,600,205,143,348,Thursday
2018,8,9,500,131,38,169,Thursday
2018,8,9,400,61,14,75,Thursday
2018,8,9,300,42,26,68,Thursday
2018,8,9,200,63,103,166,Thursday
2018,8,9,100,92,197,289,Thursday
2018,8,8,2400,150,316,466,Wednesday
2018,8,8,2300,223,613,836,Wednesday
2018,8,8,2200,300,801,1101,Wednesday
2018,8,8,2100,360,1068,1428,Wednesday
2018,8,8,2000,471,1302,1773,Wednesday
2018,8,8,1900,571,1458,2029,Wednesday
2018,8,8,1800,724,1802,2526,Wednesday
2018,8,8,1700,812,1683,2495,Wednesday
2018,8,8,1600,883,1385,2268,Wednesday
2018,8,8,1500,1027,1155,2182,Wednesday
2018,8,8,1400,1138,924,2062,Wednesday
2018,8,8,1300,1445,694,2139,Wednesday
2018,8,8,1200,1563,687,2250,Wednesday
2018,8,8,1100,1656,553,2209,Wednesday
2018,8,8,1000,1506,480,1986,Wednesday
2018,8,8,900,1237,368,1605,Wednesday
2018,8,8,800,921,269,1190,Wednesday
2018,8,8,700,454,136,590,Wednesday
2018,8,8,600,185,76,261,Wednesday
2018,8,8,500,91,67,158,Wednesday
2018,8,8,400,49,62,111,Wednesday
2018,8,8,300,64,67,131,Wednesday
2018,8,8,200,43,123,166,Wednesday
2018,8,8,100,107,177,284,Wednesday
2018,8,7,2400,120,339,459,Tuesday
2018,8,7,2300,179,672,851,Tuesday
2018,8,7,2200,246,945,1191,Tuesday
2018,8,7,2100,337,1223,1560,Tuesday
2018,8,7,2000,417,1476,1893,Tuesday
2018,8,7,1900,591,1890,2481,Tuesday
2018,8,7,1800,724,2065,2789,Tuesday
2018,8,7,1700,790,1828,2618,Tuesday
2018,8,7,1600,934,1412,2346,Tuesday
2018,8,7,1500,999,1177,2176,Tuesday
2018,8,7,1400,1301,914,2215,Tuesday
2018,8,7,1300,1534,1022,2556,Tuesday
2018,8,7,1200,1747,848,2595,Tuesday
2018,8,7,1100,1793,671,2464,Tuesday
2018,8,7,1000,1519,605,2124,Tuesday
2018,8,7,900,1315,453,1768,Tuesday
2018,8,7,800,956,330,1286,Tuesday
2018,8,7,700,447,169,616,Tuesday
2018,8,7,600,186,68,254,Tuesday
2018,8,7,500,90,41,131,Tuesday
2018,8,7,400,55,60,115,Tuesday
2018,8,7,300,41,76,117,Tuesday
2018,8,7,200,40,109,149,Tuesday
2018,8,7,100,55,214,269,Tuesday
2018,8,6,2400,128,498,626,Monday
2018,8,6,2300,148,931,1079,Monday
2018,8,6,2200,231,1645,1876,Monday
2018,8,6,2100,362,2010,2372,Monday
2018,8,6,2000,452,2477,2929,Monday
2018,8,6,1900,572,2625,3197,Monday
2018,8,6,1800,785,2737,3522,Monday
2018,8,6,1700,968,2677,3645,Monday
2018,8,6,1600,1162,2263,3425,Monday
2018,8,6,1500,1450,2055,3505,Monday
2018,8,6,1400,2010,1766,3776,Monday
2018,8,6,1300,2081,1664,3745,Monday
2018,8,6,1200,2081,1488,3569,Monday
2018,8,6,1100,2090,993,3083,Monday
2018,8,6,1000,1692,682,2374,Monday
2018,8,6,900,1249,467,1716,Monday
2018,8,6,800,802,223,1025,Monday
2018,8,6,700,447,97,544,Monday
2018,8,6,600,198,69,267,Monday
2018,8,6,500,84,59,143,Monday
2018,8,6,400,51,59,110,Monday
2018,8,6,300,40,95,135,Monday
2018,8,6,200,51,143,194,Monday
2018,8,6,100,77,297,374,Monday
2018,8,5,2400,138,580,718,Sunday
2018,8,5,2300,219,1087,1306,Sunday
2018,8,5,2200,237,1491,1728,Sunday
2018,8,5,2100,300,1836,2136,Sunday
2018,8,5,2000,426,2081,2507,Sunday
2018,8,5,1900,551,2333,2884,Sunday
2018,8,5,1800,697,2197,2894,Sunday
2018,8,5,1700,904,2125,3029,Sunday
2018,8,5,1600,1275,1870,3145,Sunday
2018,8,5,1500,1734,1463,3197,Sunday
2018,8,5,1400,2144,1076,3220,Sunday
2018,8,5,1300,2069,858,2927,Sunday
2018,8,5,1200,2247,720,2967,Sunday
2018,8,5,1100,1965,580,2545,Sunday
2018,8,5,1000,1726,441,2167,Sunday
2018,8,5,900,1281,280,1561,Sunday
2018,8,5,800,793,173,966,Sunday
2018,8,5,700,394,100,494,Sunday
2018,8,5,600,162,54,216,Sunday
2018,8,5,500,74,57,131,Sunday
2018,8,5,400,36,58,94,Sunday
2018,8,5,300,50,67,117,Sunday
2018,8,5,200,71,95,166,Sunday
2018,8,5,100,96,182,278,Sunday
2018,8,4,2400,115,389,504,Saturday
2018,8,4,2300,185,653,838,Saturday
2018,8,4,2200,242,1044,1286,Saturday
2018,8,4,2100,354,1116,1470,Saturday
2018,8,4,2000,431,1474,1905,Saturday
2018,8,4,1900,593,1683,2276,Saturday
2018,8,4,1800,846,1678,2524,Saturday
2018,8,4,1700,940,1661,2601,Saturday
2018,8,4,1600,1142,1480,2622,Saturday
2018,8,4,1500,1417,1075,2492,Saturday
2018,8,4,1400,1655,950,2605,Saturday
2018,8,4,1300,2003,853,2856,Saturday
2018,8,4,1200,2174,694,2868,Saturday
2018,8,4,1100,2155,598,2753,Saturday
2018,8,4,1000,1986,547,2533,Saturday
2018,8,4,900,1638,553,2191,Saturday
2018,8,4,800,1191,173,1364,Saturday
2018,8,4,700,661,74,735,Saturday
2018,8,4,600,297,37,334,Saturday
2018,8,4,500,158,22,180,Saturday
2018,8,4,400,77,24,101,Saturday
2018,8,4,300,75,28,103,Saturday
2018,8,4,200,101,61,162,Saturday
2018,8,4,100,124,161,285,Saturday
2018,8,3,2400,192,337,529,Friday
2018,8,3,2300,294,545,839,Friday
2018,8,3,2200,489,739,1228,Friday
2018,8,3,2100,752,948,1700,Friday
2018,8,3,2000,1099,1078,2177,Friday
2018,8,3,1900,1338,1483,2821,Friday
2018,8,3,1800,1518,1777,3295,Friday
2018,8,3,1700,1554,1623,3177,Friday
2018,8,3,1600,1638,1504,3142,Friday
2018,8,3,1500,1757,1362,3119,Friday
2018,8,3,1400,1741,1060,2801,Friday
2018,8,3,1300,1772,932,2704,Friday
2018,8,3,1200,2180,859,3039,Friday
2018,8,3,1100,2217,715,2932,Friday
2018,8,3,1000,1954,570,2524,Friday
2018,8,3,900,1683,454,2137,Friday
2018,8,3,800,1234,291,1525,Friday
2018,8,3,700,695,147,842,Friday
2018,8,3,600,326,109,435,Friday
2018,8,3,500,124,78,202,Friday
2018,8,3,400,80,66,146,Friday
2018,8,3,300,77,84,161,Friday
2018,8,3,200,78,87,165,Friday
2018,8,3,100,145,202,347,Friday
2018,8,2,2400,165,678,843,Thursday
2018,8,2,2300,259,926,1185,Thursday
2018,8,2,2200,409,1109,1518,Thursday
2018,8,2,2100,610,998,1608,Thursday
2018,8,2,2000,869,1058,1927,Thursday
2018,8,2,1900,921,1228,2149,Thursday
2018,8,2,1800,994,1281,2275,Thursday
2018,8,2,1700,1080,1099,2179,Thursday
2018,8,2,1600,1183,924,2107,Thursday
2018,8,2,1500,1284,850,2134,Thursday
2018,8,2,1400,1313,899,2212,Thursday
2018,8,2,1300,1450,795,2245,Thursday
2018,8,2,1200,1694,701,2395,Thursday
2018,8,2,1100,1694,524,2218,Thursday
2018,8,2,1000,1549,486,2035,Thursday
2018,8,2,900,1323,422,1745,Thursday
2018,8,2,800,994,245,1239,Thursday
2018,8,2,700,504,150,654,Thursday
2018,8,2,600,206,79,285,Thursday
2018,8,2,500,86,63,149,Thursday
2018,8,2,400,51,66,117,Thursday
2018,8,2,300,57,105,162,Thursday
2018,8,2,200,54,65,119,Thursday
2018,8,2,100,85,86,171,Thursday
2018,8,1,2400,168,252,420,Wednesday
2018,8,1,2300,208,458,666,Wednesday
2018,8,1,2200,310,672,982,Wednesday
2018,8,1,2100,389,849,1238,Wednesday
2018,8,1,2000,502,1160,1662,Wednesday
2018,8,1,1900,646,1274,1920,Wednesday
2018,8,1,1800,807,1663,2470,Wednesday
2018,8,1,1700,986,1592,2578,Wednesday
2018,8,1,1600,914,1291,2205,Wednesday
2018,8,1,1500,1074,1042,2116,Wednesday
2018,8,1,1400,1078,809,1887,Wednesday
2018,8,1,1300,1360,729,2089,Wednesday
2018,8,1,1200,1652,661,2313,Wednesday
2018,8,1,1100,1638,495,2133,Wednesday
2018,8,1,1000,1461,496,1957,Wednesday
2018,8,1,900,1198,415,1613,Wednesday
2018,8,1,800,963,272,1235,Wednesday
2018,8,1,700,432,154,586,Wednesday
2018,8,1,600,202,84,286,Wednesday
2018,8,1,500,95,55,150,Wednesday
2018,8,1,400,55,72,127,Wednesday
2018,8,1,300,54,65,119,Wednesday
2018,8,1,200,60,114,174,Wednesday
2018,8,1,100,102,157,259,Wednesday
2018,7,31,2400,140,342,482,Tuesday
2018,7,31,2300,214,557,771,Tuesday
2018,7,31,2200,309,726,1035,Tuesday
2018,7,31,2100,355,911,1266,Tuesday
2018,7,31,2000,474,1101,1575,Tuesday
2018,7,31,1900,605,1348,1953,Tuesday
2018,7,31,1800,726,1537,2263,Tuesday
2018,7,31,1700,869,1576,2445,Tuesday
2018,7,31,1600,908,1269,2177,Tuesday
2018,7,31,1500,988,1108,2096,Tuesday
2018,7,31,1400,1130,876,2006,Tuesday
2018,7,31,1300,1394,860,2254,Tuesday
2018,7,31,1200,1564,713,2277,Tuesday
2018,7,31,1100,1434,626,2060,Tuesday
2018,7,31,1000,1352,511,1863,Tuesday
2018,7,31,900,1158,415,1573,Tuesday
2018,7,31,800,851,299,1150,Tuesday
2018,7,31,700,423,141,564,Tuesday
2018,7,31,600,183,53,236,Tuesday
2018,7,31,500,85,52,137,Tuesday
2018,7,31,400,53,71,124,Tuesday
2018,7,31,300,36,71,107,Tuesday
2018,7,31,200,50,108,158,Tuesday
2018,7,31,100,63,164,227,Tuesday
2018,7,30,2400,124,320,444,Monday
2018,7,30,2300,185,615,800,Monday
2018,7,30,2200,234,850,1084,Monday
2018,7,30,2100,316,1141,1457,Monday
2018,7,30,2000,472,1382,1854,Monday
2018,7,30,1900,576,1630,2206,Monday
2018,7,30,1800,739,1956,2695,Monday
2018,7,30,1700,872,1724,2596,Monday
2018,7,30,1600,1037,1462,2499,Monday
2018,7,30,1500,1173,1164,2337,Monday
2018,7,30,1400,1299,1073,2372,Monday
2018,7,30,1300,1520,889,2409,Monday
2018,7,30,1200,1850,804,2654,Monday
2018,7,30,1100,1737,652,2389,Monday
2018,7,30,1000,1578,472,2050,Monday
2018,7,30,900,1227,413,1640,Monday
2018,7,30,800,913,285,1198,Monday
2018,7,30,700,463,168,631,Monday
2018,7,30,600,188,79,267,Monday
2018,7,30,500,84,54,138,Monday
2018,7,30,400,40,63,103,Monday
2018,7,30,300,35,91,126,Monday
2018,7,30,200,48,135,183,Monday
2018,7,30,100,58,216,274,Monday
2018,7,29,2400,140,408,548,Sunday
2018,7,29,2300,156,806,962,Sunday
2018,7,29,2200,250,1282,1532,Sunday
2018,7,29,2100,352,1829,2181,Sunday
2018,7,29,2000,463,2048,2511,Sunday
2018,7,29,1900,676,2385,3061,Sunday
2018,7,29,1800,856,2468,3324,Sunday
2018,7,29,1700,946,2521,3467,Sunday
2018,7,29,1600,1206,2183,3389,Sunday
2018,7,29,1500,1566,1757,3323,Sunday
2018,7,29,1400,1820,1591,3411,Sunday
2018,7,29,1300,1919,1247,3166,Sunday
2018,7,29,1200,2159,1093,3252,Sunday
2018,7,29,1100,1901,821,2722,Sunday
2018,7,29,1000,1830,505,2335,Sunday
2018,7,29,900,1207,347,1554,Sunday
2018,7,29,800,706,192,898,Sunday
2018,7,29,700,350,104,454,Sunday
2018,7,29,600,180,51,231,Sunday
2018,7,29,500,75,39,114,Sunday
2018,7,29,400,47,42,89,Sunday
2018,7,29,300,48,81,129,Sunday
2018,7,29,200,63,129,192,Sunday
2018,7,29,100,89,201,290,Sunday
2018,7,28,2400,106,422,528,Saturday
2018,7,28,2300,167,855,1022,Saturday
2018,7,28,2200,247,1069,1316,Saturday
2018,7,28,2100,361,1359,1720,Saturday
2018,7,28,2000,451,1585,2036,Saturday
2018,7,28,1900,648,2138,2786,Saturday
2018,7,28,1800,790,1986,2776,Saturday
2018,7,28,1700,976,1870,2846,Saturday
2018,7,28,1600,1406,1726,3132,Saturday
2018,7,28,1500,1949,1228,3177,Saturday
2018,7,28,1400,1947,1061,3008,Saturday
2018,7,28,1300,1446,938,2384,Saturday
2018,7,28,1200,2050,798,2848,Saturday
2018,7,28,1100,2257,657,2914,Saturday
2018,7,28,1000,2085,523,2608,Saturday
2018,7,28,900,1597,353,1950,Saturday
2018,7,28,800,1035,206,1241,Saturday
2018,7,28,700,478,121,599,Saturday
2018,7,28,600,232,68,300,Saturday
2018,7,28,500,104,57,161,Saturday
2018,7,28,400,57,42,99,Saturday
2018,7,28,300,59,78,137,Saturday
2018,7,28,200,73,126,199,Saturday
2018,7,28,100,142,181,323,Saturday
2018,7,27,2400,175,311,486,Friday
2018,7,27,2300,249,584,833,Friday
2018,7,27,2200,366,796,1162,Friday
2018,7,27,2100,683,946,1629,Friday
2018,7,27,2000,997,1256,2253,Friday
2018,7,27,1900,1371,1579,2950,Friday
2018,7,27,1800,1370,1759,3129,Friday
2018,7,27,1700,1477,1639,3116,Friday
2018,7,27,1600,1585,1490,3075,Friday
2018,7,27,1500,1524,1270,2794,Friday
2018,7,27,1400,1660,1177,2837,Friday
2018,7,27,1300,1799,904,2703,Friday
2018,7,27,1200,2001,833,2834,Friday
2018,7,27,1100,1886,680,2566,Friday
2018,7,27,1000,1672,473,2145,Friday
2018,7,27,900,1489,412,1901,Friday
2018,7,27,800,1016,264,1280,Friday
